id-mapa;anio;mes;dia;fecha;franja;tipo;subtipo;uso_armas;barrio;comuna;latitud;longitud;cantidad;condena
LC-2021-1074289;2021;Junio;Sábado;12/6/2021;22;Robo (con violencia);;Arma de fuego;San Cristóbal;3;-34,622306;-58,40138;;40
LC-2021-1074560;2021;Marzo;Viernes;12/3/2021;7;Lesiones;Siniestro Vial;;Palermo;14;-34,580954;-58,429014;1;36
LC-2021-1074763;2021;Junio;Jueves;24/6/2021;21;Robo (con violencia);;Arma de fuego;Villa Lugano;8;-34,674789;-58,466394;;19
LC-2021-1074907;2021;Junio;Jueves;3/6/2021;8;Hurto (sin violencia);;;Monte Castro;10;-34,619442;-58,501678;;26
LC-2021-1074928;2021;Abril;Sábado;17/4/2021;16;Robo (con violencia);Con uso de moto;;Nueva Pompeya;4;-34,649562;-58,426039;;26
LC-2021-1074963;2021;Junio;Lunes;21/6/2021;23;Robo (con violencia);;;Almagro;5;-34,605277;-58,418357;;31
LC-2021-1074973;2021;Junio;Domingo;6/6/2021;20;Hurto (sin violencia);;;Nueva Pompeya;4;-34,649046;-58,430754;;38
LC-2021-1075256;2021;Marzo;Martes;9/3/2021;22;Lesiones;Siniestro Vial;;Villa Devoto;11;-34,607052;-58,506661;1;2
LC-2021-1075350;2021;Marzo;Miércoles;24/3/2021;15;Robo (con violencia);;Arma de fuego;Retiro;1;-34,581731;-58,381263;;4
LC-2021-1075460;2021;Junio;Jueves;24/6/2021;13;Robo (con violencia);;;Villa Ortuzar;15;-34,577447;-58,469672;;36
LC-2021-1075474;2021;Enero;Sábado;2/1/2021;22;Robo (con violencia);Con uso de moto;Arma de fuego;Belgrano;13;-34,537737;-58,458121;;7
LC-2021-1075609;2021;Enero;Martes;26/1/2021;17;Hurto (sin violencia);;;Villa Crespo;15;-34,602567;-58,434324;;2
LC-2021-1075612;2021;Mayo;Jueves;13/5/2021;11;Robo (con violencia);;Arma de fuego;Balvanera;3;-34,610106;-58,404293;;37
LC-2021-1075777;2021;Junio;Miércoles;2/6/2021;12;Robo (con violencia);Con uso de moto;;Palermo;14;-34,580587;-58,429394;;1
LC-2021-1075918;2021;Marzo;Domingo;14/3/2021;8;Robo (con violencia);;;Parque Patricios;4;-34,640391;-58,402989;;41
LC-2021-1075991;2021;Junio;Martes;8/6/2021;13;Hurto (sin violencia);;;Balvanera;3;-34,608697;-58,403403;;7
LC-2021-1076074;2021;Abril;Sábado;17/4/2021;8;Hurto (sin violencia);;;Parque Chas;15;-34,580244;-58,479826;;1
LC-2021-1076100;2021;Marzo;Martes;23/3/2021;15;Hurto (sin violencia);;;Balvanera;3;-34,606461;-58,404201;;43
LC-2021-1076550;2021;Mayo;Martes;4/5/2021;0;Hurto (sin violencia);;;Villa Devoto;11;-34,61047429;-58,5291671;;45
LC-2021-1076554;2021;Abril;Martes;6/4/2021;17;Lesiones;Siniestro Vial;;Palermo;14;-34,587352;-58,415667;1;35
LC-2021-1076627;2021;Mayo;Sábado;8/5/2021;14;Hurto (sin violencia);;;Caballito;6;-34,618354;-58,452009;;29
LC-2021-1076668;2021;Junio;Jueves;3/6/2021;19;Robo (con violencia);;;Villa Urquiza;12;-34,5722;-58,476269;;6
LC-2021-1076693;2021;Marzo;Martes;30/3/2021;15;Lesiones;Siniestro Vial;;Retiro;1;-34,57823;-58,38623;1;24
LC-2021-1076694;2021;Mayo;Martes;25/5/2021;23;Robo (con violencia);;Arma de fuego;Villa Soldati;8;-34,659316;-58,454608;;42
LC-2021-1076719;2021;Febrero;Miércoles;17/2/2021;10;Hurto (sin violencia);;;Villa Soldati;8;-34,665445;-58,448623;;42
LC-2021-1076975;2021;Mayo;Sábado;22/5/2021;18;Hurto (sin violencia);Hurto Automotor;;Colegiales;13;-34,574501;-58,459669;;14
LC-2021-1077042;2021;Abril;Jueves;8/4/2021;9;Robo (con violencia);;;San Cristóbal;3;-34,624243;-58,406601;;15
LC-2021-1077140;2021;Mayo;Miércoles;26/5/2021;6;Lesiones;Siniestro Vial;;Almagro;5;-34,604495;-58,424343;1;11
LC-2021-1077153;2021;Junio;Viernes;4/6/2021;7;Robo (con violencia);Con uso de moto;;Constitución;1;-34,633757;-58,38877;;39
LC-2021-1077310;2021;Marzo;Miércoles;31/3/2021;11;Hurto (sin violencia);;;Floresta;10;-34,627733;-58,47659;;30
LC-2021-1077325;2021;Enero;Domingo;24/1/2021;23;Robo (con violencia);;;Villa Lugano;8;-34,672881;-58,479868;;13
LC-2021-1077382;2021;Marzo;Domingo;7/3/2021;6;Robo (con violencia);;;Villa Lugano;8;-34,679267;-58,466222;;33
LC-2021-1077705;2021;Enero;Viernes;29/1/2021;6;Hurto (sin violencia);;;Mataderos;9;-34,662985;-58,511893;;37
LC-2021-1077720;2021;Enero;Sábado;16/1/2021;23;Robo (con violencia);;Arma de fuego;Nueva Pompeya;4;-34,655869;-58,40275;;33
LC-2021-1077908;2021;Enero;Viernes;8/1/2021;7;Robo (con violencia);;;Almagro;5;-34,618744;-58,420493;;30
LC-2021-1077958;2021;Mayo;Domingo;16/5/2021;19;Robo (con violencia);;Arma cortante;Balvanera;3;-34,607401;-58,398913;;40
LC-2021-1077991;2021;Mayo;Domingo;9/5/2021;2;Robo (con violencia);;;Almagro;5;-34,603915;-58,431863;;30
LC-2021-1078002;2021;Mayo;Sábado;22/5/2021;12;Robo (con violencia);;Arma de fuego;Parque Chacabuco;7;-34,640197;-58,423495;;42
LC-2021-1078012;2021;Abril;Jueves;15/4/2021;8;Robo (con violencia);;;Saavedra;12;-34,539371;-58,475488;;36
LC-2021-1078115;2021;Junio;Viernes;25/6/2021;12;Hurto (sin violencia);Hurto Automotor;;Monte Castro;10;-34,620823;-58,511743;;38
LC-2021-1078171;2021;Marzo;Martes;23/3/2021;19;Lesiones;Siniestro Vial;;Saavedra;12;-34,539371;-58,475488;1;6
LC-2021-1078244;2021;Febrero;Miércoles;17/2/2021;16;Robo (con violencia);;;Palermo;14;-34,58741;-58,413565;;29
LC-2021-1078251;2021;Mayo;Sábado;15/5/2021;10;Robo (con violencia);;;Parque Patricios;4;-34,629808;-58,400039;;29
LC-2021-1078548;2021;Marzo;Viernes;19/3/2021;18;Robo (con violencia);;;Recoleta;2;-34,591673;-58,407142;;3
LC-2021-1078840;2021;Abril;Viernes;30/4/2021;8;Hurto (sin violencia);;;Balvanera;3;-34,617649;-58,401643;;5
LC-2021-1079075;2021;Marzo;Lunes;15/3/2021;6;Hurto (sin violencia);;;Mataderos;9;-34,653417;-58,501588;;39
LC-2021-1079083;2021;Abril;Sábado;10/4/2021;7;Hurto (sin violencia);;;Agronomía;15;-34,591029;-58,493659;;39
LC-2021-1079117;2021;Mayo;Martes;25/5/2021;12;Lesiones;Siniestro Vial;;Parque Avellaneda;9;-34,645593;-58,467646;1;7
LC-2021-1079161;2021;Febrero;Martes;16/2/2021;20;Robo (con violencia);;;Recoleta;2;-34,585512;-58,4059;;42
LC-2021-1079610;2021;Mayo;Martes;11/5/2021;8;Hurto (sin violencia);Hurto Automotor;;Palermo;14;-34,576956;-58,430798;;3
LC-2021-1079643;2021;Junio;Domingo;6/6/2021;0;Lesiones;Siniestro Vial;;Balvanera;3;-34,604579;-58,398225;1;33
LC-2021-1079723;2021;Enero;Martes;26/1/2021;13;Robo (con violencia);Con uso de moto;;Liniers;9;-34,638967;-58,523671;;42
LC-2021-1079748;2021;Febrero;Miércoles;24/2/2021;18;Lesiones;Siniestro Vial;;;0;SD;SD;3;9
LC-2021-1079799;2021;Marzo;Miércoles;3/3/2021;10;Robo (con violencia);;;Belgrano;13;-34,55378;-58,442745;;44
LC-2021-1079823;2021;Enero;Miércoles;13/1/2021;21;Robo (con violencia);;;Villa Lugano;8;-34,68583;-58,457967;;37
LC-2021-1079846;2021;Febrero;Lunes;22/2/2021;16;Hurto (sin violencia);;;Recoleta;2;-34,594765;-58,401486;;35
LC-2021-1079851;2021;Febrero;Viernes;19/2/2021;18;Lesiones;Siniestro Vial;;Flores;7;-34,634929;-58,469484;2;19
LC-2021-1079997;2021;Junio;Sábado;12/6/2021;19;Robo (con violencia);;;Balvanera;3;-34,615148;-58,399235;;20
LC-2021-1080018;2021;Marzo;Lunes;29/3/2021;18;Hurto (sin violencia);;;Villa Urquiza;12;-34,57282;-58,479631;;41
LC-2021-1080514;2021;Marzo;Miércoles;10/3/2021;10;Hurto (sin violencia);;;Palermo;14;-34,571514;-58,433752;;36
LC-2021-1080890;2021;Marzo;Sábado;27/3/2021;6;Robo (con violencia);;;Villa Gral. Mitre;11;-34,612704;-58,464967;;28
LC-2021-1080896;2021;Mayo;Martes;18/5/2021;14;Robo (con violencia);Con uso de moto;;Retiro;1;-34,592833;-58,382844;;30
LC-2021-1080951;2021;Febrero;Domingo;28/2/2021;0;Hurto (sin violencia);;;Agronomía;15;-34,596947;-58,494714;;3
LC-2021-1081165;2021;Mayo;Miércoles;12/5/2021;19;Robo (con violencia);;;Versalles;10;-34,632209;-58,52584;;32
LC-2021-1081169;2021;Enero;Miércoles;20/1/2021;17;Robo (con violencia);;;Villa Pueyrredón;12;-34,584022;-58,496544;;16
LC-2021-1081374;2021;Marzo;Jueves;4/3/2021;23;Robo (con violencia);;;Villa Lugano;8;-34,67575;-58,467268;;41
LC-2021-1081386;2021;Junio;Domingo;13/6/2021;13;Lesiones;Siniestro Vial;;Constitución;1;-34,619753;-58,38145;1;7
LC-2021-1081434;2021;Marzo;Viernes;26/3/2021;9;Hurto (sin violencia);;;Villa Soldati;8;-34,662186;-58,451462;;8
LC-2021-1081531;2021;Febrero;Sábado;13/2/2021;22;Hurto (sin violencia);;;Colegiales;13;-34,578339;-58,448807;;7
LC-2021-1081662;2021;Marzo;Viernes;26/3/2021;2;Robo (con violencia);;Arma de fuego;Palermo;14;-34,585608;-58,43836;;41
LC-2021-1081680;2021;Mayo;Lunes;17/5/2021;8;Hurto (sin violencia);;;Flores;7;-34,644751;-58,454528;;42
LC-2021-1081785;2021;Febrero;Martes;23/2/2021;5;Hurto (sin violencia);;;Villa Soldati;8;-34,656109;-58,457795;;2
LC-2021-1081830;2021;Marzo;Domingo;28/3/2021;21;Robo (con violencia);;;Boca;4;-34,632021;-58,360824;;37
LC-2021-1081833;2021;Junio;Domingo;6/6/2021;5;Robo (con violencia);;Arma de fuego;Villa Lugano;8;-34,668669;-58,494194;;14
LC-2021-1081936;2021;Abril;Jueves;22/4/2021;15;Hurto (sin violencia);;;Caballito;6;-34,625275;-58,428587;;43
LC-2021-1082026;2021;Enero;Domingo;10/1/2021;21;Robo (con violencia);;;Balvanera;3;-34,603069;-58,402116;;37
LC-2021-1082038;2021;Mayo;Miércoles;12/5/2021;10;Robo (con violencia);;;Palermo;14;-34,57024;-58,435733;;44
LC-2021-1082078;2021;Mayo;Sábado;29/5/2021;15;Robo (con violencia);;Arma de fuego;Parque Chacabuco;7;-34,635863;-58,441865;;5
LC-2021-1082215;2021;Febrero;Sábado;13/2/2021;18;Robo (con violencia);;;Villa Soldati;8;-34,663154;-58,452588;;17
LC-2021-1082554;2021;Febrero;Lunes;22/2/2021;12;Robo (con violencia);;;Belgrano;13;-34,557404;-58,448903;;39
LC-2021-1082777;2021;Abril;Martes;6/4/2021;2;Robo (con violencia);;;Recoleta;2;-34,597194;-58,38979;;21
LC-2021-1083006;2021;Febrero;Jueves;25/2/2021;23;Hurto (sin violencia);;;Recoleta;2;-34,593047;-58,406722;;42
LC-2021-1083272;2021;Junio;Viernes;25/6/2021;12;Hurto (sin violencia);;;Monserrat;1;-34,611735;-58,379061;;26
LC-2021-1083282;2021;Enero;Viernes;22/1/2021;14;Robo (con violencia);;Arma cortante;Villa Del Parque;11;-34,601838;-58,490107;;45
LC-2021-1083581;2021;Marzo;Domingo;28/3/2021;15;Robo (con violencia);;;Parque Patricios;4;-34,631704;-58,405473;;13
LC-2021-1083779;2021;Enero;Miércoles;6/1/2021;22;Robo (con violencia);;Arma cortante;Colegiales;13;-34,571699;-58,44578;;12
LC-2021-1083815;2021;Marzo;Jueves;4/3/2021;20;Robo (con violencia);;;Villa Del Parque;11;-34,600907;-58,491206;;15
LC-2021-1083914;2021;Marzo;Jueves;11/3/2021;8;Robo (con violencia);Con uso de moto;;Palermo;14;-34,592743;-58,416105;;4
LC-2021-1083962;2021;Mayo;Lunes;10/5/2021;8;Hurto (sin violencia);;;Villa Luro;10;-34,632045;-58,511623;;31
LC-2021-1084021;2021;Mayo;Miércoles;26/5/2021;21;Hurto (sin violencia);;;Paternal;15;-34,603358;-58,462299;;20
LC-2021-1084022;2021;Abril;Lunes;12/4/2021;7;Hurto (sin violencia);Hurto Automotor;;Villa Del Parque;11;-34,602524;-58,495199;;40
LC-2021-1084094;2021;Abril;Sábado;17/4/2021;15;Lesiones;Siniestro Vial;;Retiro;1;-34,581731;-58,381263;7;44
LC-2021-1084097;2021;Enero;Martes;5/1/2021;22;Robo (con violencia);;Arma cortante;Boedo;5;-34,638428;-58,413196;;7
LC-2021-1084101;2021;Enero;Viernes;22/1/2021;9;Hurto (sin violencia);;;Liniers;9;-34,641077;-58,524962;;7
LC-2021-1084204;2021;Marzo;Sábado;27/3/2021;18;Robo (con violencia);;;Villa Urquiza;12;-34,566625;-58,486166;;39
LC-2021-1084330;2021;Febrero;Lunes;22/2/2021;22;Robo (con violencia);;;Palermo;14;-34,592483;-58,423071;;15
LC-2021-1084351;2021;Enero;Viernes;29/1/2021;21;Robo (con violencia);;;Balvanera;3;-34,608839;-58,406035;;41
LC-2021-1084491;2021;Enero;Viernes;15/1/2021;6;Hurto (sin violencia);;;Boedo;5;-34,629926;-58,423385;;2
LC-2021-1084684;2021;Mayo;Martes;18/5/2021;SD;Robo (con violencia);;;Villa Lugano;8;-34,684923;-58,463597;;20
LC-2021-1084805;2021;Marzo;Miércoles;10/3/2021;SD;Hurto (sin violencia);;;Palermo;14;-34,580491;-58,431925;;26
LC-2021-1084867;2021;Marzo;Miércoles;3/3/2021;21;Hurto (sin violencia);;;Balvanera;3;-34,599715;-58,395647;;27
LC-2021-1084877;2021;Enero;Jueves;7/1/2021;15;Lesiones;Siniestro Vial;;Palermo;14;-34,58642;-58,437173;2;13
LC-2021-1085082;2021;Junio;Domingo;27/6/2021;21;Hurto (sin violencia);;;Paternal;15;-34,603866;-58,458315;;36
LC-2021-1085134;2021;Junio;Jueves;17/6/2021;7;Hurto (sin violencia);;;San Nicolás;1;-34,607412;-58,380723;;17
LC-2021-1085352;2021;Junio;Martes;15/6/2021;7;Hurto (sin violencia);;;Parque Patricios;4;-34,6411;-58,404646;;31
LC-2021-1085464;2021;Marzo;Jueves;4/3/2021;15;Hurto (sin violencia);;;Flores;7;-34,628429;-58,474556;;44
LC-2021-1085556;2021;Abril;Domingo;18/4/2021;21;Robo (con violencia);;Arma de fuego;Nueva Pompeya;4;-34,652059;-58,424904;;20
LC-2021-1085584;2021;Abril;Viernes;9/4/2021;10;Hurto (sin violencia);;;Almagro;5;-34,605979;-58,423677;;25
LC-2021-1085653;2021;Enero;Lunes;4/1/2021;7;Robo (con violencia);;;Villa Pueyrredón;12;-34,578049;-58,50265;;35
LC-2021-1085683;2021;Abril;Miércoles;14/4/2021;13;Hurto (sin violencia);;;Palermo;14;-34,591263;-58,415714;;23
LC-2021-1085693;2021;Junio;Viernes;18/6/2021;2;Hurto (sin violencia);;;Palermo;14;-34,586761;-58,439281;;23
LC-2021-1085695;2021;Mayo;Jueves;20/5/2021;10;Robo (con violencia);;;Villa Luro;10;-34,642259;-58,500253;;11
LC-2021-1085732;2021;Junio;Sábado;19/6/2021;12;Hurto (sin violencia);;;Barracas;4;-34,637542;-58,388872;;42
LC-2021-1085794;2021;Marzo;Miércoles;24/3/2021;16;Hurto (sin violencia);;;Recoleta;2;-34,59656;-58,388395;;13
LC-2021-1085797;2021;Junio;Viernes;11/6/2021;22;Robo (con violencia);;;Balvanera;3;-34,611601;-58,39331;;32
LC-2021-1085880;2021;Junio;Miércoles;16/6/2021;8;Hurto (sin violencia);;;Floresta;10;-34,623463;-58,490022;;4
LC-2021-1086003;2021;Marzo;Lunes;22/3/2021;19;Hurto (sin violencia);;;Villa Devoto;11;-34,612763;-58,513323;;18
LC-2021-1086169;2021;Junio;Lunes;7/6/2021;15;Lesiones;Siniestro Vial;;Recoleta;2;-34,587846;-58,401986;1;25
LC-2021-1086387;2021;Abril;Martes;27/4/2021;14;Robo (con violencia);;;Villa Lugano;8;-34,680255;-58,49346;;10
LC-2021-1086415;2021;Enero;Martes;12/1/2021;10;Hurto (sin violencia);;;Saavedra;12;-34,56371;-58,506113;;3
LC-2021-1086417;2021;Marzo;Lunes;15/3/2021;21;Robo (con violencia);;Arma de fuego;Recoleta;2;-34,592931;-58,400363;;32
LC-2021-1086434;2021;Abril;Lunes;12/4/2021;10;Hurto (sin violencia);;;Parque Avellaneda;9;-34,653553;-58,481598;;2
LC-2021-1086524;2021;Abril;Sábado;17/4/2021;SD;Hurto (sin violencia);;;Balvanera;3;-34,615076;-58,393084;;44
LC-2021-1086528;2021;Febrero;Jueves;11/2/2021;12;Robo (con violencia);;;Parque Patricios;4;-34,640459;-58,408914;;14
LC-2021-1086736;2021;Junio;Miércoles;23/6/2021;8;Robo (con violencia);;Arma de fuego;Retiro;1;-34,578211;-58,386131;;19
LC-2021-1086839;2021;Mayo;Domingo;9/5/2021;14;Hurto (sin violencia);;;Constitución;1;-34,619759;-58,378059;;7
LC-2021-1086993;2021;Abril;Martes;20/4/2021;18;Robo (con violencia);;;Villa Soldati;8;-34,664922;-58,449959;;26
LC-2021-1087007;2021;Enero;Jueves;7/1/2021;15;Hurto (sin violencia);Hurto Automotor;;Balvanera;3;-34,612243;-58,412987;;16
LC-2021-1087042;2021;Abril;Miércoles;21/4/2021;7;Robo (con violencia);;;Villa Luro;10;-34,637661;-58,493387;;33
LC-2021-1087107;2021;Mayo;Viernes;14/5/2021;19;Hurto (sin violencia);;;Villa Urquiza;12;-34,574914;-58,489779;;7
LC-2021-1087205;2021;Mayo;Jueves;27/5/2021;13;Robo (con violencia);;;San Cristóbal;3;-34,623936;-58,40348;;31
LC-2021-1087365;2021;Abril;Sábado;3/4/2021;8;Robo (con violencia);Con uso de moto;;Parque Chacabuco;7;-34,637464;-58,451442;;44
LC-2021-1087420;2021;Mayo;Domingo;2/5/2021;7;Hurto (sin violencia);;;Nueva Pompeya;4;-34,642088;-58,428254;;10
LC-2021-1087439;2021;Febrero;Lunes;1/2/2021;7;Robo (con violencia);Con uso de moto;;Palermo;14;-34,585151;-58,415956;;7
LC-2021-1087450;2021;Junio;Miércoles;16/6/2021;8;Hurto (sin violencia);;;Monte Castro;10;-34,617918;-58,504277;;4
LC-2021-1087484;2021;Enero;Domingo;31/1/2021;21;Lesiones;Siniestro Vial;;Parque Chacabuco;7;-34,634916;-58,447505;1;36
LC-2021-1087496;2021;Febrero;Miércoles;24/2/2021;14;Robo (con violencia);;;Almagro;5;-34,603597;-58,416751;;13
LC-2021-1087612;2021;Marzo;Lunes;29/3/2021;9;Hurto (sin violencia);;;Caballito;6;-34,623289;-58,437631;;22
LC-2021-1087642;2021;Febrero;Martes;9/2/2021;18;Robo (con violencia);;;Flores;7;-34,62925;-58,464112;;40
LC-2021-1087695;2021;Junio;Martes;8/6/2021;15;Robo (con violencia);;;Floresta;10;-34,627009;-58,491094;;2
LC-2021-1087811;2021;Mayo;Domingo;2/5/2021;11;Hurto (sin violencia);Hurto Automotor;;Boedo;5;-34,635566;-58,417783;;44
LC-2021-1087990;2021;Enero;Viernes;22/1/2021;21;Robo (con violencia);;;Boca;4;-34,64668;-58,361136;;17
LC-2021-1088007;2021;Marzo;Sábado;6/3/2021;8;Robo (con violencia);;;Recoleta;2;-34,584224;-58,404798;;44
LC-2021-1088024;2021;Junio;Martes;22/6/2021;9;Hurto (sin violencia);;;Recoleta;2;-34,592191;-58,389841;;42
LC-2021-1088122;2021;Enero;Viernes;8/1/2021;13;Robo (con violencia);;;Villa Ortuzar;15;-34,575033;-58,471806;;5
LC-2021-1088136;2021;Mayo;Domingo;30/5/2021;7;Hurto (sin violencia);;;San Nicolás;1;-34,607264;-58,390766;;3
LC-2021-1088139;2021;Enero;Lunes;11/1/2021;17;Robo (con violencia);;;Flores;7;-34,643468;-58,459928;;20
LC-2021-1088223;2021;Junio;Martes;29/6/2021;20;Robo (con violencia);;;Colegiales;13;-34,571604;-58,445832;;41
LC-2021-1088419;2021;Marzo;Viernes;26/3/2021;0;Hurto (sin violencia);;;Caballito;6;-34,618299;-58,43618;;4
LC-2021-1088589;2021;Marzo;Domingo;21/3/2021;23;Hurto (sin violencia);Hurto Automotor;;Boedo;5;-34,629926;-58,423385;;9
LC-2021-1088596;2021;Marzo;Martes;30/3/2021;7;Hurto (sin violencia);Hurto Automotor;;Villa Del Parque;11;-34,597859;-58,487462;;38
LC-2021-1088734;2021;Febrero;Jueves;25/2/2021;12;Hurto (sin violencia);;;Caballito;6;-34,618959;-58,431434;;8
LC-2021-1088801;2021;Enero;Sábado;9/1/2021;19;Lesiones;Siniestro Vial;;Villa Crespo;15;-34,589612;-58,437127;1;29
LC-2021-1088931;2021;Marzo;Lunes;8/3/2021;15;Robo (con violencia);Con uso de moto;Arma cortante;Retiro;1;-34,584282;-58,373137;;37
LC-2021-1088935;2021;Enero;Sábado;30/1/2021;17;Robo (con violencia);;;San Nicolás;1;-34,604244;-58,380575;;43
LC-2021-1089025;2021;Mayo;Viernes;28/5/2021;20;Robo (con violencia);;;Recoleta;2;-34,583681;-58,391676;;42
LC-2021-1089034;2021;Marzo;Lunes;22/3/2021;7;Robo (con violencia);;;Balvanera;3;-34,611581;-58,401463;;2
LC-2021-1089110;2021;Junio;Viernes;18/6/2021;0;Hurto (sin violencia);;;Parque Patricios;4;-34,641344;-58,408989;;39
LC-2021-1089157;2021;Junio;Miércoles;23/6/2021;19;Hurto (sin violencia);;;Vélez Sársfield;10;-34,628083;-58,504376;;21
LC-2021-1089394;2021;Marzo;Lunes;1/3/2021;11;Lesiones;Siniestro Vial;;;0;SD;SD;1;28
LC-2021-1089418;2021;Mayo;Domingo;23/5/2021;19;Robo (con violencia);;;Constitución;1;-34,617883;-58,384477;;20
LC-2021-1089466;2021;Abril;Jueves;1/4/2021;22;Hurto (sin violencia);;;Balvanera;3;-34,609765;-58,391932;;25
LC-2021-1089505;2021;Enero;Miércoles;27/1/2021;14;Hurto (sin violencia);;;Mataderos;9;-34,648462;-58,493969;;2
LC-2021-1089510;2021;Febrero;Miércoles;17/2/2021;22;Hurto (sin violencia);;;Palermo;14;-34,577565;-58,438749;;4
